time,windDirectionFrom10m,visibility,mslp,uvIndex,significantWeatherCode,precipitationRate,totalPrecipAmount,totalSnowAmount,probOfPrecipitation,screenRelativeHumidity,windGustSpeed10m,max10mWindGust,windSpeed10m,screenTemperature,maxScreenAirTemp,minScreenAirTemp,screenDewPointTemperature,feelsLikeTemperature
"2022-02-24 04:00:00",258,9094,100720,0,13,1,0,0,69,88.54,9.93,10.48,3.41,3.51,4.42,3.46,1.37,0.48
"2022-02-24 05:00:00",245,12969,100640,0,15,4,0,0,92,90.22,9.68,11.02,2.96,2.85,3.50,2.79,0.99,0.07
"2022-02-24 06:00:00",260,659,100640,0,18,3,1,1,66,95.47,12.41,13.03,3.87,1.74,2.85,1.59,0.72,-2.02
"2022-02-24 07:00:00",264,4565,100690,0,27,2,1,1,81,93.68,14.22,15.67,4.57,1.04,1.74,1.02,-0.19,-3.28
"2022-02-24 08:00:00",263,5925,100750,1,27,1,0,0,75,88.49,13.73,14.29,4.73,1.27,1.40,1.04,-0.78,-3.10
"2022-02-24 09:00:00",267,8575,100840,1,27,1,0,0,80,83.79,14.55,14.55,5.81,1.31,1.34,1.15,-1.47,-3.62
"2022-02-24 10:00:00",281,42331,100930,1,23,0,0,0,30,76.39,16.37,16.81,6.48,1.61,1.74,0.96,-2.51,-3.58
"2022-02-24 11:00:00",284,55413,101020,2,10,0,0,0,38,65.35,17.10,17.51,7.03,2.57,2.66,1.61,-3.72,-2.61
"2022-02-24 12:00:00",282,58133,101120,2,8,0,0,0,15,60.19,16.94,17.54,6.85,2.95,3.25,2.57,-4.39,-2.02
"2022-02-24 13:00:00",277,58725,101200,2,18,0,0,0,42,57.96,16.55,17.50,6.86,3.01,3.21,2.50,-4.83,-1.96
"2022-02-24 14:00:00",278,52934,101240,1,8,0,0,0,11,59.97,16.00,16.27,6.53,3.29,3.53,2.96,-4.13,-1.44
"2022-02-24 15:00:00",276,41087,101270,1,3,0,0,0,4,60.44,16.40,16.46,6.84,3.60,3.69,3.29,-3.72,-1.20
"2022-02-24 16:00:00",271,31273,101340,1,8,0,0,0,15,64.67,13.89,15.21,5.59,3.45,3.60,3.16,-3.02,-0.79
"2022-02-24 17:00:00",265,31464,101380,1,10,0,0,0,33,63.63,13.42,14.56,5.18,3.21,3.45,2.93,-3.37,-0.91
"2022-02-24 18:00:00",258,50261,101430,0,2,0,0,0,8,68.22,12.99,14.22,4.41,2.54,3.21,2.39,-3.02,-1.33
"2022-02-24 19:00:00",254,51109,101480,0,7,0,0,0,10,71.71,12.82,14.91,4.32,2.35,2.54,2.01,-2.48,-1.47
"2022-02-24 20:00:00",255,36613,101520,0,8,0,0,0,13,73.55,13.80,14.92,4.90,2.50,2.55,2.34,-1.98,-1.65
"2022-02-24 21:00:00",266,46453,101580,0,7,0,0,0,9,77.28,15.19,17.00,5.63,2.89,3.03,2.50,-0.99,-1.57
"2022-02-24 22:00:00",272,55452,101660,0,7,0,0,0,8,79.10,14.91,16.80,5.63,2.93,2.97,2.89,-0.65,-1.55
"2022-02-24 23:00:00",276,54303,101740,0,2,0,0,0,7,79.61,14.70,16.84,5.50,3.03,3.13,2.93,-0.43,-1.35
"2022-02-25 00:00:00",278,53877,101810,0,2,0,0,0,5,79.92,14.33,15.45,5.34,3.30,3.39,3.03,-0.09,-0.93
"2022-02-25 01:00:00",281,52630,101890,0,2,0,0,0,5,80.75,13.46,15.12,5.12,3.27,3.40,3.21,0.04,-0.82
"2022-02-25 02:00:00",285,50639,101960,0,2,0,0,0,4,82.78,13.56,14.49,5.12,3.21,3.27,3.14,0.32,-0.91
"2022-02-25 03:00:00",288,50596,102030,0,2,0,0,0,4,82.20,13.98,15.06,5.35,3.29,3.34,3.21,0.30,-0.96
"2022-02-25 04:00:00",292,49597,102090,0,2,0,0,0,4,82.58,14.10,15.67,5.31,3.29,3.33,3.25,0.37,-0.95
"2022-02-25 05:00:00",292,45174,102180,0,0,0,0,0,5,82.57,13.92,15.18,5.24,3.29,3.38,3.25,0.39,-0.91
"2022-02-25 06:00:00",298,43575,102290,0,7,0,0,0,6,82.25,12.58,14.19,4.70,3.34,3.41,3.28,0.38,-0.52
"2022-02-25 07:00:00",298,42555,102390,0,7,0,0,0,6,81.80,12.04,12.93,4.52,3.57,3.63,3.34,0.54,-0.15
"2022-02-25 08:00:00",299,38921,102500,1,3,0,0,0,1,82.17,10.75,12.27,4.02,3.78,3.83,3.57,0.79,0.41
"2022-02-25 09:00:00",295,37008,102630,1,3,0,0,0,1,81.82,9.19,9.97,3.62,4.36,4.37,3.78,1.29,1.38
"2022-02-25 10:00:00",299,37800,102710,1,3,0,0,0,1,75.46,9.39,9.39,4.14,5.23,5.25,4.36,0.96,2.08
"2022-02-25 11:00:00",299,45458,102780,1,7,0,0,0,5,71.91,9.81,10.02,4.42,5.97,6.05,5.23,0.99,2.83
"2022-02-25 12:00:00",306,45554,102870,2,1,0,0,0,2,66.33,9.29,10.18,4.31,6.74,6.80,5.97,0.64,3.88
"2022-02-25 13:00:00",298,44647,102880,2,1,0,0,0,2,63.30,8.30,8.65,3.96,6.97,7.13,6.74,0.19,4.33
"2022-02-25 14:00:00",291,47134,102890,1,1,0,0,0,2,60.04,7.88,8.19,3.72,7.29,7.37,6.97,-0.24,4.83
"2022-02-25 15:00:00",288,46268,102920,1,1,0,0,0,2,60.02,6.99,7.26,3.23,7.28,7.33,7.26,-0.24,5.11
"2022-02-25 16:00:00",281,42197,102940,1,1,0,0,0,2,65.36,6.33,7.02,2.90,6.59,7.28,6.59,0.26,4.54
"2022-02-25 17:00:00",271,38632,102980,1,1,0,0,0,2,72.74,4.74,6.22,1.87,5.54,6.59,5.54,0.73,4.08
"2022-02-25 18:00:00",264,36342,103010,0,0,0,0,0,2,79.26,4.40,4.40,1.64,4.34,5.54,4.30,0.86,2.96
"2022-02-25 19:00:00",243,34455,103030,0,0,0,0,0,4,82.34,4.08,4.08,1.71,3.57,4.34,3.57,0.69,2.00
"2022-02-25 20:00:00",217,31383,103060,0,7,0,0,0,6,85.11,4.48,4.48,1.89,2.82,3.57,2.82,0.46,0.99
"2022-02-25 21:00:00",197,29262,103090,0,2,0,0,0,3,88.47,4.72,4.72,1.78,2.06,2.82,1.99,0.28,0.18
"2022-02-25 22:00:00",199,28705,103080,0,7,0,NULL,NULL,6,88.49,5.35,NULL,1.99,2.14,NULL,NULL,0.37,0.12
"2022-03-04 21:00:00",334,31684,102450,0,0,0,0,0,0,92.91,7.20,7.64,0.82,1.32,2.85,1.32,0.02,0.00
"2022-03-04 22:00:00",340,37469,102470,0,0,0,0,0,0,87.84,10.11,10.11,1.33,1.83,1.84,1.32,-0.26,0.32
"2022-03-04 23:00:00",329,40997,102454,0,0,0,0,0,0,85.62,8.69,10.21,1.46,1.96,2.06,1.83,-0.49,0.35
"2022-03-05 00:00:00",333,41051,102461,0,0,0,0,0,0,84.99,8.44,9.59,1.69,1.75,1.96,1.74,-0.80,-0.03
"2022-03-05 01:00:00",338,40516,102470,0,0,0,0,0,0,86.04,7.74,9.06,1.50,1.43,1.75,1.40,-0.92,-0.38
"2022-03-05 02:00:00",344,39738,102490,0,0,0,0,0,1,87.23,7.85,8.90,1.69,1.14,1.43,1.13,-0.97,-0.82
"2022-03-05 03:00:00",350,35216,102490,0,0,0,0,0,0,89.83,7.88,9.11,1.63,0.87,1.14,0.82,-0.78,-1.08
"2022-03-05 04:00:00",356,31344,102522,0,0,0,0,0,0,90.90,7.44,8.98,1.64,0.96,0.99,0.87,-0.49,-0.89
"2022-03-05 05:00:00",349,26524,102579,0,2,0,0,0,0,92.33,6.49,8.05,1.15,0.75,0.96,0.73,-0.48,-1.12
"2022-03-05 06:00:00",354,26540,102629,0,2,0,0,0,0,91.33,7.54,8.76,1.60,0.93,0.95,0.75,-0.45,-1.05
"2022-03-05 07:00:00",358,23960,102682,0,2,0,0,0,0,92.10,7.84,8.90,1.85,1.24,1.31,0.93,-0.04,-0.74
"2022-03-05 08:00:00",9,30838,102723,1,1,0,0,0,0,86.56,7.64,8.65,2.44,2.42,2.43,1.44,0.24,0.07
"2022-03-05 09:00:00",19,33188,102753,1,1,0,0,0,0,80.31,8.09,8.63,3.12,3.72,3.73,2.42,0.43,0.95
"2022-03-05 10:00:00",21,36151,102768,2,1,0,0,0,0,71.21,9.06,9.38,3.85,4.84,4.86,3.72,-0.32,1.80
"2022-03-05 11:00:00",19,40353,102777,2,3,0,0,0,0,64.25,9.89,9.90,4.37,5.77,5.79,4.84,-0.84,2.66
"2022-03-05 12:00:00",20,41371,102780,3,3,0,0,0,1,56.80,10.63,10.63,4.78,6.65,6.68,5.77,-1.62,3.52
"2022-03-05 13:00:00",20,41263,102771,2,3,0,0,0,1,53.14,10.70,10.70,4.84,6.94,6.96,6.65,-2.32,3.84
"2022-03-05 14:00:00",21,43530,102750,2,1,0,0,0,1,49.90,10.99,10.99,4.99,7.11,7.15,6.94,-3.07,3.99
"2022-03-05 15:00:00",21,42235,102751,1,1,0,0,0,1,48.12,11.04,11.04,5.02,7.16,7.22,7.11,-3.50,4.05
"2022-03-05 16:00:00",21,40492,102764,1,1,0,0,0,0,53.62,10.34,10.98,4.60,6.26,7.16,6.24,-2.95,3.15
"2022-03-05 17:00:00",21,36191,102783,1,1,0,0,0,0,61.06,9.34,10.83,3.83,5.20,6.26,5.17,-2.09,2.29
"2022-03-05 18:00:00",19,35684,102820,0,0,0,0,0,1,68.26,8.91,11.15,3.34,4.04,5.20,4.02,-1.52,1.19
"2022-03-05 19:00:00",19,34882,102856,0,0,0,0,0,1,71.30,9.36,11.61,3.47,3.48,4.04,3.46,-1.44,0.42
"2022-03-05 20:00:00",19,31589,102892,0,2,0,0,0,1,74.00,9.69,11.73,3.60,3.09,3.48,3.00,-1.33,-0.15
"2022-03-05 21:00:00",21,31828,102928,0,2,0,0,0,1,76.13,10.01,12.31,3.75,2.67,3.09,2.64,-1.32,-0.75
"2022-03-05 22:00:00",25,31593,102941,0,2,0,0,0,1,76.25,10.70,12.89,4.19,2.74,2.78,2.67,-1.24,-0.99
"2022-03-05 23:00:00",28,28927,102951,0,7,0,0,0,4,77.13,11.08,12.90,4.41,2.76,2.77,2.74,-1.06,-1.07
"2022-03-06 00:00:00",31,28597,102950,0,7,0,0,0,5,78.13,11.43,12.76,4.62,2.77,2.92,2.73,-0.88,-1.17
"2022-03-06 01:00:00",35,28455,102936,0,7,0,0,0,4,80.28,11.34,12.79,4.60,2.61,2.77,2.60,-0.66,-1.36
"2022-03-06 02:00:00",40,23694,102932,0,7,0,0,0,6,82.44,11.33,12.77,4.66,2.47,2.61,2.47,-0.42,-1.58
"2022-03-06 03:00:00",43,23681,102925,0,7,0,0,0,5,84.46,11.12,12.42,4.53,2.27,2.47,2.25,-0.25,-1.72
"2022-03-06 04:00:00",46,19775,102941,0,7,0,0,0,5,85.33,10.93,11.71,4.48,2.17,2.27,2.16,-0.21,-1.80
"2022-03-06 05:00:00",49,19788,102954,0,8,0,0,0,8,85.46,11.01,11.66,4.55,2.07,2.17,2.05,-0.27,-1.98
"2022-03-06 06:00:00",51,23351,102977,0,8,0,0,0,7,85.85,11.15,12.12,4.58,2.00,2.07,1.96,-0.27,-2.10
"2022-03-06 07:00:00",56,22826,103003,0,8,0,0,0,7,84.14,11.44,12.17,4.78,2.11,2.27,2.00,-0.45,-2.02
"2022-03-06 08:00:00",61,26202,103020,1,7,0,0,0,4,81.69,11.76,12.10,5.11,2.46,2.47,2.11,-0.52,-1.79
"2022-03-06 09:00:00",66,26431,103037,1,7,0,0,0,4,78.26,12.11,12.26,5.66,3.00,3.00,2.46,-0.58,-1.44
"2022-03-06 10:00:00",69,27053,103030,1,7,0,0,0,5,73.80,12.44,13.20,5.99,3.75,3.75,3.00,-0.70,-0.68
"2022-03-06 11:00:00",72,27977,103024,2,8,0,0,0,8,70.02,12.46,13.46,6.04,4.39,4.39,3.75,-0.82,0.11
"2022-03-06 12:00:00",73,27901,103017,2,8,0,0,0,7,66.96,12.45,13.88,6.02,4.94,5.02,4.39,-0.89,0.82
"2022-03-06 13:00:00",75,28074,102981,2,8,0,0,0,7,64.77,12.20,12.85,5.95,5.28,5.29,4.94,-1.03,1.27
"2022-03-06 14:00:00",74,27604,102953,1,7,0,0,0,4,64.38,11.50,12.41,5.59,5.50,5.61,5.28,-0.88,1.70
"2022-03-06 15:00:00",75,27952,102923,1,7,0,0,0,4,62.83,11.03,11.03,5.31,5.75,5.82,5.50,-0.97,2.14
"2022-03-06 16:00:00",75,25785,102909,1,8,0,NULL,NULL,9,65.46,9.92,NULL,4.79,5.14,NULL,NULL,-0.94,1.69
"2022-03-06 17:00:00",73,29842,102898,1,8,0,NULL,NULL,8,68.34,8.53,NULL,4.05,4.56,NULL,NULL,-0.88,1.39
"2022-03-06 18:00:00",72,29838,102894,0,8,0,NULL,NULL,8,70.71,7.33,NULL,3.35,3.93,NULL,NULL,-1.00,1.01
"2022-03-06 19:00:00",76,28997,102896,0,8,0,NULL,NULL,8,72.16,7.35,NULL,3.46,3.38,NULL,NULL,-1.23,0.25
"2022-03-06 20:00:00",80,27946,102910,0,7,0,NULL,NULL,6,73.51,7.48,NULL,3.51,2.84,NULL,NULL,-1.48,-0.42
"2022-03-06 21:00:00",85,27915,102918,0,7,0,NULL,NULL,6,74.85,7.60,NULL,3.56,2.31,NULL,NULL,-1.74,-1.09
"2022-03-11 18:00:00",212,4000,99740,1,7,0,0,0,16,93.10,7.20,8.94,5.76,7.63,7.66,7.62,6.31,4.30
"2022-03-11 19:00:00",190,4949,99820,0,15,2,1,0,86,92.14,7.86,8.69,3.42,7.35,7.63,7.22,5.88,5.11
"2022-03-11 20:00:00",170,8877,99878,0,13,2,1,0,66,92.87,7.15,9.02,2.27,7.00,7.35,6.96,5.64,5.55
"2022-03-11 21:00:00",164,17821,99925,0,15,1,0,0,77,93.31,7.34,7.62,2.13,6.74,7.00,6.68,5.45,5.23
"2022-03-11 22:00:00",180,12411,99960,0,12,1,1,0,55,93.94,7.47,7.47,2.28,6.65,6.74,6.61,5.45,5.04
"2022-03-11 23:00:00",183,10103,99969,0,15,2,1,0,78,93.34,8.93,8.93,3.03,6.55,6.65,6.49,5.27,4.63
"2022-03-12 00:00:00",199,18551,99970,0,15,1,1,0,76,92.94,8.60,8.75,2.81,6.30,6.55,6.27,4.97,4.39
"2022-03-12 01:00:00",204,8722,100016,0,12,1,0,0,56,94.63,8.37,8.37,3.23,6.09,6.30,6.08,5.01,3.79
"2022-03-12 02:00:00",209,5499,100076,0,15,1,0,0,80,94.85,7.96,7.96,2.92,5.95,6.09,5.89,4.88,3.91
"2022-03-12 03:00:00",219,6321,100098,0,15,2,0,0,88,94.48,8.10,8.10,3.05,5.91,5.95,5.89,4.79,3.68
"2022-03-12 04:00:00",213,8915,100152,0,15,2,1,0,86,94.88,9.16,9.16,3.65,5.66,5.91,5.55,4.64,2.96
"2022-03-12 05:00:00",209,20462,100216,0,9,1,1,0,51,93.16,8.64,9.60,2.97,5.31,5.66,5.30,4.02,3.12
"2022-03-12 06:00:00",205,8930,100286,0,13,2,0,0,70,93.51,9.74,9.82,3.67,5.17,5.31,5.05,3.94,2.40
"2022-03-12 07:00:00",207,28326,100364,1,10,1,1,0,46,93.20,9.46,9.98,3.24,5.17,5.22,5.02,3.88,2.74
"2022-03-12 08:00:00",203,28055,100426,1,10,1,0,0,38,92.46,9.61,9.61,3.74,5.59,5.64,5.17,4.15,2.85
"2022-03-12 09:00:00",207,33309,100480,1,10,0,0,0,38,91.99,10.34,10.34,4.21,6.12,6.19,5.59,4.54,3.16
"2022-03-12 10:00:00",204,35815,100536,2,10,0,0,0,31,85.91,10.73,10.73,4.38,6.91,6.93,6.12,4.25,4.08
"2022-03-12 11:00:00",192,41906,100544,2,7,0,0,0,8,76.41,11.07,11.07,4.59,7.72,7.76,6.91,3.35,5.02
"2022-03-12 12:00:00",187,38518,100552,2,7,0,0,0,4,64.60,11.99,11.99,5.16,8.53,8.62,7.72,1.83,5.75
"2022-03-12 13:00:00",173,41274,100504,2,7,0,0,0,9,63.35,13.01,13.01,5.56,8.62,8.78,8.43,1.67,5.71
"2022-03-12 14:00:00",160,40961,100418,2,7,0,0,0,8,65.46,14.20,14.20,5.92,8.79,8.95,8.19,2.28,5.78
"2022-03-12 15:00:00",154,37634,100338,1,7,0,0,0,13,64.48,15.93,16.59,6.65,8.26,8.79,8.22,1.61,4.87
"2022-03-12 16:00:00",146,39169,100280,1,7,0,0,0,24,69.00,15.71,15.71,6.26,7.82,8.26,7.71,2.08,4.50
"2022-03-12 17:00:00",150,13949,100238,1,15,2,1,0,91,74.61,17.61,17.61,6.83,7.39,7.82,7.36,2.80,3.74
"2022-03-12 18:00:00",154,14745,100188,1,15,2,1,0,91,81.02,18.60,19.33,7.09,6.65,7.39,6.50,3.26,2.74
"2022-03-12 19:00:00",155,8021,100160,0,15,2,1,0,91,86.04,18.68,19.02,7.24,6.31,6.65,6.23,3.80,2.23
"2022-03-12 20:00:00",156,7457,100140,0,15,2,1,0,89,87.78,18.11,18.11,7.06,6.30,6.38,6.21,4.08,2.27
"2022-03-12 21:00:00",157,8574,100104,0,15,2,1,0,82,89.55,16.58,16.58,6.37,6.25,6.30,6.20,4.34,2.52
"2022-03-12 22:00:00",154,11503,100050,0,15,2,1,0,81,89.42,15.79,15.79,6.27,6.24,6.30,6.20,4.32,2.54
"2022-03-12 23:00:00",153,19817,99978,0,15,1,1,0,78,90.41,15.46,15.46,5.96,6.22,6.26,6.16,4.47,2.65
"2022-03-13 00:00:00",155,19220,99914,0,15,0,0,0,74,90.22,15.43,15.43,5.93,6.26,6.35,6.19,4.48,2.69
"2022-03-13 01:00:00",152,24414,99870,0,15,1,1,0,73,89.84,14.93,14.93,5.70,6.27,6.35,6.24,4.42,2.80
"2022-03-13 02:00:00",152,22930,99810,0,12,1,0,0,51,89.14,14.22,14.85,5.38,6.35,6.39,6.27,4.40,3.05
"2022-03-13 03:00:00",155,23855,99758,0,12,1,1,0,52,88.97,14.22,14.22,5.40,6.27,6.35,6.21,4.30,2.89
"2022-03-13 04:00:00",158,18676,99752,0,12,1,0,0,51,89.00,14.06,14.06,5.40,6.09,6.27,6.05,4.14,2.72
"2022-03-13 05:00:00",161,30435,99738,0,7,0,0,0,14,88.90,13.83,13.83,5.24,6.00,6.09,5.88,4.03,2.78
"2022-03-13 06:00:00",163,29774,99742,0,7,0,0,0,9,88.63,13.81,13.81,5.16,5.85,6.00,5.83,3.84,2.69
"2022-03-13 07:00:00",165,29337,99780,1,7,0,0,0,9,86.45,14.86,14.86,5.53,5.91,5.92,5.73,3.53,2.54
"2022-03-13 08:00:00",171,24663,99828,1,10,0,0,0,33,84.26,15.65,15.72,6.14,6.42,6.43,5.91,3.66,2.79
"2022-03-13 09:00:00",175,26080,99882,1,10,1,0,0,31,82.58,16.19,16.19,6.75,6.91,6.95,6.42,3.84,3.11
"2022-03-13 10:00:00",177,26098,99928,1,10,1,0,0,30,79.88,16.43,16.43,7.13,7.36,7.36,6.91,3.80,3.55
"2022-03-13 11:00:00",184,29930,99990,2,7,0,0,0,12,77.86,16.37,18.59,7.15,7.75,8.05,7.36,3.83,4.04
"2022-03-13 12:00:00",193,27773,100050,2,10,0,0,0,39,77.60,16.38,16.38,7.08,7.93,8.09,7.53,3.94,4.32
"2022-03-13 13:00:00",200,23954,100160,2,7,0,0,0,18,77.91,15.84,16.40,7.14,7.92,7.97,7.55,4.01,4.25
"2022-03-13 14:00:00",203,28973,100236,1,10,0,0,0,33,76.93,14.56,15.30,6.63,8.13,8.16,7.92,4.04,4.68
"2022-03-13 15:00:00",210,28574,100352,1,10,0,NULL,NULL,33,75.68,13.81,NULL,6.34,8.04,NULL,NULL,3.75,4.66
"2022-03-13 16:00:00",212,21141,100478,1,10,0,NULL,NULL,42,78.30,11.97,NULL,5.62,7.52,NULL,NULL,3.76,4.33
"2022-03-13 17:00:00",207,27109,100588,1,3,0,NULL,NULL,8,80.03,11.03,NULL,5.04,7.05,NULL,NULL,3.63,3.99
"2022-03-13 18:00:00",207,26885,100706,1,3,0,NULL,NULL,8,83.11,9.58,NULL,4.28,6.52,NULL,NULL,3.68,3.67
"2022-03-18 00:00:00",240,5924,103740,0,8,0,0,0,11,95.62,4.12,7.06,1.29,7.52,7.53,7.30,6.58,7.01
"2022-03-18 01:00:00",249,166,103828,0,6,0,0,0,17,96.11,2.40,3.47,0.56,7.41,7.52,7.36,6.58,6.89
"2022-03-18 02:00:00",169,1000,103862,0,5,0,0,0,15,96.79,0.86,1.61,0.52,6.78,7.41,6.72,6.05,6.18
"2022-03-18 03:00:00",179,3999,103907,0,5,0,0,0,12,96.27,1.41,1.90,0.82,6.08,6.78,5.97,5.24,5.38
"2022-03-18 04:00:00",130,553,103940,0,6,0,0,0,16,97.69,2.56,2.65,1.15,5.67,6.08,5.27,5.08,4.83
"2022-03-18 05:00:00",102,100,104000,0,6,0,0,0,20,98.66,3.30,3.30,1.24,4.93,5.67,4.77,4.56,4.00
"2022-03-18 06:00:00",107,4000,104050,0,0,0,0,0,4,50.00,3.60,3.94,1.59,3.84,5.67,3.47,-5.88,2.48
"2022-03-18 07:00:00",107,4000,104048,1,1,0,0,0,6,73.60,4.13,4.26,0.46,3.56,3.84,2.87,-1.14,2.53
"2022-03-18 08:00:00",88,1000,104074,1,5,0,0,0,17,88.03,4.00,4.38,0.64,5.08,5.09,3.56,2.97,4.22
"2022-03-18 09:00:00",98,4000,104120,1,1,0,0,0,1,91.45,3.22,3.76,0.92,6.95,6.96,5.08,5.46,6.27
"2022-03-18 10:00:00",108,5402,104140,2,1,0,0,0,0,85.42,4.23,4.23,1.65,8.79,8.81,6.95,6.18,8.13
"2022-03-18 11:00:00",115,8869,104170,2,1,0,0,0,0,75.65,5.60,5.60,2.64,10.76,10.80,8.79,6.17,9.56
"2022-03-18 12:00:00",126,11636,104150,3,1,0,0,0,0,66.79,6.78,6.78,3.39,12.16,12.17,10.76,5.70,10.61
"2022-03-18 13:00:00",130,13921,104126,2,1,0,0,0,0,62.50,7.40,7.40,3.65,12.82,12.84,12.17,5.36,11.16
"2022-03-18 14:00:00",129,14301,104092,2,1,0,0,0,0,60.39,7.50,7.50,3.66,13.12,13.14,12.82,5.18,11.44
"2022-03-18 15:00:00",124,17707,104079,2,1,0,0,0,0,59.12,7.42,7.42,3.49,13.16,13.19,13.12,4.98,11.59
"2022-03-18 16:00:00",116,18751,104063,1,1,0,0,0,0,60.35,7.68,7.68,3.49,12.68,13.16,12.67,4.80,11.08
"2022-03-18 17:00:00",108,27240,104064,1,1,0,0,0,0,66.86,8.18,8.24,3.28,11.60,12.56,11.59,5.32,10.09
"2022-03-18 18:00:00",109,24096,104070,1,1,0,0,0,0,64.90,7.72,8.81,4.06,11.20,12.81,11.20,4.62,9.27
"2022-03-18 19:00:00",112,25700,104110,0,0,0,0,0,0,70.49,10.80,10.80,5.20,9.51,11.20,9.51,4.17,6.89
"2022-03-18 20:00:00",95,20676,104088,0,0,0,0,0,0,75.74,12.01,12.76,2.95,8.89,9.51,8.84,4.61,7.20
"2022-03-18 21:00:00",99,21064,104102,0,0,0,0,0,0,78.44,12.91,13.53,3.78,8.38,8.89,8.37,4.63,6.12
"2022-03-18 22:00:00",96,24210,104110,0,0,0,0,0,0,78.94,11.68,13.36,3.76,7.71,8.38,7.68,4.08,5.33
"2022-03-18 23:00:00",89,24901,104100,0,0,0,0,0,0,80.56,10.85,10.97,3.03,6.85,7.71,6.84,3.50,4.83
"2022-03-19 00:00:00",74,39956,103990,0,0,0,0,0,0,72.58,11.32,11.64,5.30,7.33,8.13,7.32,2.48,4.11
"2022-03-19 01:00:00",98,35412,104020,0,0,0,0,0,0,74.61,11.83,11.94,6.33,6.89,7.33,6.89,2.43,3.15
"2022-03-19 02:00:00",96,30567,103990,0,0,0,0,0,0,78.19,12.84,13.23,3.80,6.47,6.89,6.46,2.68,3.77
"2022-03-19 03:00:00",91,22188,103916,0,0,0,0,0,0,86.48,12.50,12.90,3.40,5.73,6.47,5.72,3.35,3.11
"2022-03-19 04:00:00",90,17364,103844,0,0,0,0,0,0,90.82,12.64,12.82,3.33,5.11,5.73,5.09,3.43,2.41
"2022-03-19 05:00:00",87,14992,103790,0,0,0,0,0,0,91.99,13.40,13.40,3.61,4.70,5.11,4.66,3.21,1.74
"2022-03-19 06:00:00",83,13588,103770,0,2,0,0,0,0,92.25,13.14,13.51,3.62,4.52,4.70,4.51,3.07,1.52
"2022-03-19 07:00:00",52,14014,103730,1,1,0,0,0,0,84.51,13.38,13.38,6.02,5.13,5.14,5.10,2.46,1.04
"2022-03-19 08:00:00",73,15145,103683,1,1,0,0,0,0,82.52,13.34,13.34,3.66,5.63,5.63,5.13,2.59,2.84
"2022-03-19 09:00:00",76,19316,103622,1,1,0,0,0,0,72.04,12.42,12.45,3.93,7.19,7.21,5.63,2.11,4.63
"2022-03-19 10:00:00",87,23228,103571,2,1,0,0,0,0,61.57,12.75,12.75,4.50,9.28,9.29,7.19,1.83,6.91
"2022-03-19 11:00:00",93,26068,103510,3,1,0,0,0,0,55.76,13.31,13.31,5.37,10.76,10.78,9.28,1.81,8.24
"2022-03-19 12:00:00",122,23096,103460,3,1,0,0,0,0,47.99,15.43,15.50,10.75,12.17,12.20,11.06,1.26,7.93
"2022-03-19 13:00:00",98,25175,103345,3,1,0,0,0,0,47.68,16.88,16.88,8.34,12.41,12.44,12.17,1.35,8.88
"2022-03-19 14:00:00",102,22370,103210,2,1,0,0,0,0,41.49,15.43,17.44,10.60,13.66,13.66,13.42,0.59,9.10
"2022-03-19 15:00:00",99,25033,103198,2,1,0,0,0,0,41.92,16.15,17.23,7.33,13.39,13.66,13.38,0.44,10.04
"2022-03-19 16:00:00",100,28400,103166,1,1,0,0,0,0,43.66,14.51,16.10,5.31,12.79,13.39,12.79,0.39,10.26
"2022-03-19 17:00:00",94,31321,103118,1,1,0,0,0,0,47.52,13.90,14.66,4.16,11.54,12.79,11.51,0.37,9.54
"2022-03-19 18:00:00",84,29324,103150,1,1,0,0,0,0,54.70,11.45,12.57,2.87,9.81,11.54,9.79,0.73,8.41
"2022-03-19 19:00:00",83,26563,103200,0,0,0,0,0,0,59.16,11.74,11.98,3.53,8.48,9.81,8.46,0.59,6.41
"2022-03-19 20:00:00",68,30980,103120,0,0,0,0,0,0,48.10,12.86,13.41,5.45,8.56,9.78,8.53,-2.04,5.59
"2022-03-19 21:00:00",95,25930,103115,0,0,0,0,0,0,54.44,13.02,13.67,2.74,7.80,8.56,7.79,-1.14,6.07
"2022-03-19 22:00:00",89,22457,103142,0,0,0,0,0,0,60.96,14.00,14.29,3.92,6.66,7.80,6.65,-0.71,3.96
"2022-03-19 23:00:00",87,21384,103126,0,0,0,0,0,0,64.58,12.76,14.20,3.57,5.73,6.66,5.72,-0.79,3.04
"2022-03-20 00:00:00",93,21634,103070,0,0,0,0,0,0,68.78,12.15,12.48,3.49,5.03,5.73,5.02,-0.58,2.24
"2022-03-20 01:00:00",91,22914,103020,0,0,0,0,0,0,72.00,11.94,12.49,3.28,4.39,5.03,4.38,-0.55,1.62
"2022-03-20 02:00:00",92,23232,102940,0,0,0,0,0,0,75.08,10.82,11.80,2.83,3.77,4.39,3.76,-0.54,1.22
"2022-03-20 03:00:00",88,23427,102884,0,0,0,0,0,0,77.05,10.94,11.04,3.27,3.41,3.77,3.39,-0.53,0.42
"2022-03-20 04:00:00",87,23708,102852,0,0,0,0,0,0,79.23,10.61,11.55,2.96,3.01,3.41,2.99,-0.52,0.21
"2022-03-20 05:00:00",86,21351,102815,0,0,0,0,0,0,84.63,10.20,10.28,3.18,2.54,3.01,2.52,-0.09,-0.53
